Date,AAPL,GE,AMZN,DIS,T,PG,PFE,MRK,WFC,FB,NVDA,NFLX,BAC,DD,SPY
2012-06-14,-0.0011012869599239528,0.018068926498141735,-0.0013039574575884894,0.02054937622326225,0.02029737943251453,0.009749377194429032,0.016674311782567175,0.010156320233311478,0.01424954467963313,0.0374037565325116,-0.012314864546722148,-0.002705563426358526,0.0213335776589052,0.010739413421043231,0.010600370468407672
2012-06-15,0.004549347198676612,0.01703515353955365,0.018186029153572925,-0.0019075149206624342,0.000560368905845321,-0.004748372393571509,0.0022163469955838178,0.0038669368828696538,0.013112719390945715,0.060940225084660904,0.02161211443536848,0.04995198297425141,0.03133176272512461,0.027812222512551443,0.010227048944235095
2012-06-18,0.020291825337360292,-0.012499719376187768,0.019739028224393218,0.00021235116531204135,-0.0022401440859944888,-0.009383044419362885,0.00044216072847436116,-0.0023112530927287267,0.00030811637718386464,0.046511624951226516,0.008950775887427875,0.01428790893988463,-0.017721670837910986,0.0039525295786462245,0.001938288080377104
2012-06-19,0.0027825026593453206,0.01265794007500598,0.00615283956025614,0.008704639815088289,-0.004490499914020174,-0.00128404284708461,0.003978778734402999,0.009781262613111297,0.015403734290787563,0.015950316877345383,0.06774152184034699,0.04645583075103099,0.045102877747849046,0.018171241595591914,0.00967289774765101
2012-06-20,-0.0028427291518396958,0.00500001281958351,-0.004508317310344734,0.004630786308196688,-0.0016918401102561376,-0.02925607006088593,-0.0017614943772227276,-0.0005095650991905343,-0.004551002206985566,-0.00974582192556206,0.01586113258886468,-0.023915197794631804,0.003699243287407006,0.0041641938126744105,-0.0016213239086095843
2012-06-21,-0.013777819058141572,-0.02006992047533729,-0.010985599440880511,-0.006913893664540427,-0.010731353360183382,-0.010597671524264163,-0.003087446444166697,0.006120641164217844,-0.014324819369045505,0.007594929374080017,-0.045352871881132906,-0.03403755523678731,-0.03931207418880567,-0.025177805676628973,-0.02243867116200504
2012-06-22,0.0076689972304415654,0.014336858161525745,0.00720861415642382,0.0014768265864020247,0.003996720607638116,0.0013388009032173631,0.005752174078367478,0.018504350971874528,0.014533001997550477,0.03800248362669412,0.012460859622660525,0.030680532102772773,0.015345211676218717,-0.002734937198725751,0.007701458754756363
2012-06-25,-0.019464377918932407,-0.01463902703045139,-0.009407617821449943,-0.016220867384287185,-0.00625558133447035,-0.00869113200688798,-0.011438615479909209,-0.009706251444086544,-0.017982421028492013,-0.02995455027603755,-0.03153840205131353,-0.012231146354679256,-0.042820780852290574,-0.017672274397820265,-0.016034647041007433
2012-06-26,0.002207391011778803,0.014344139530466204,0.025173847196820587,0.012847930769245508,0.0008583894785596513,-0.0006744100022709754,-0.0013353928526668168,0.006786124070554678,0.0034140262291002532,0.03243908472494628,0.011119924860222508,-0.003431278423848827,0.002631215019341937,-0.028535857226414385,0.005025501033522062
2012-06-27,0.0043180316283668585,0.016666552885269637,4.429992673604666e-05,0.012050730093154716,0.006003572946067459,0.011978877984644365,0.007576007999136269,0.01173203821803348,0.012372286844333003,-0.026283956857731106,0.032207403358413655,-0.004640724831310616,0.01968524027985441,-0.007741656804422514,0.009016890715583425
2012-06-28,-0.009486224366150764,0.003477614389795436,-0.019102905354693944,-0.0010444556272349859,0.005683618354390241,0.005168574289935668,-0.003538184658955168,0.0037009242820458255,-0.0076380223301925065,-0.026993451574352734,0.007610071095198068,0.013084672710993006,-0.0038610425064997678,-0.0032510974110133706,-0.0028537294873264285
2012-06-29,0.026271508106886943,0.031683037996193875,0.03181051688448644,0.014219982692110111,0.007629067918830668,0.015923085647362223,0.0208612718751775,0.02630261882746443,0.02955638518231174,-0.008450296295899884,0.04380690400854759,0.01677552206837918,0.05684759009986973,0.027397367957733287,0.02492655875008376
2012-07-02,0.014589487243824584,-0.01679484141610421,0.004247870635399886,0.0045360848288975575,0.0151429932957039,-0.0009797000814182333,0.0,0.002395493840446461,0.0032895478991035176,-0.010419662713035627,-0.026772932150920137,-0.00934444894214348,-0.01589246636517927,0.0003170784316792741,0.00301301133122589
2012-07-03,0.01162821096937705,-0.0029285190071396405,0.0009157469550788999,-0.00266829418153236,-0.005524967346453136,0.002778159225592658,-0.005652576879419335,-0.000955789072827895,-0.0020862510423116376,0.013941726163224866,0.02602216618678943,0.06175390706747752,0.0012420644921233848,0.005712801577555604,0.006592637646056776
2012-07-05,0.017567413653845954,-0.004894350891652466,-0.010761109664282342,-0.009878548914293406,-0.00638901530718583,-0.00016303274231088682,-0.008745219659695547,-0.004305264579588575,-0.010453973404439765,0.008653799481176838,-0.010144618976413722,0.13436981210405197,-0.029776634747827102,-0.0009467624248168383,-0.00451209288399923
2012-07-06,-0.0066564970610482055,-0.016232303838286777,-0.008852295391576392,-0.0014549432958234076,0.007177765341151776,-0.0011408260146044125,-0.0057343505166416175,-0.0028825866847438375,-0.0024149509200482866,0.008261844123126583,-0.019033904722514094,0.0020802399991635134,-0.02046023487692117,-0.004738074266064762,-0.00950362157314144
2012-07-09,0.013220351039608502,0.0020004264749022838,0.0,-0.0008326075658379173,0.0028216460518251107,0.00440594459932786,0.004880483790143719,0.014935910810182307,0.006353977309716319,0.01386695975596508,-0.013432548011252488,0.013432635182929253,-0.013054840701427484,-0.010155216823361513,-0.0012545233614230655
2012-07-10,-0.009252582572154222,-0.020958583519138818,-0.02466111613079669,-0.013333265873911926,-0.0028137067672343585,0.0029243556654861003,-0.009271860430403955,-0.018038847798097057,-0.008718989770309271,-0.02175936883535634,-0.030257253470007295,-0.03325697694837282,-0.010582019135252141,-0.020198917559202445,-0.008720401183152093
2012-07-11,-0.0062149378280282885,0.003058440304160248,-0.005148103226573331,-0.0019004447625496912,-0.005079023307503205,-0.005345741808267301,-0.004455752303125227,-0.003868047307266309,0.00909909007558296,-0.015888147788672535,-0.01638059765878508,0.017574459491741745,0.02005352945103822,-0.008834890673794948,0.00014943218861440677
2012-07-12,-0.009149071457189129,-0.01219482071421929,-0.01378397200004855,0.0029617761427218614,-0.011060626991512446,0.037459221056465264,0.014771092703090405,0.04125267121448628,-0.012623997896343941,-0.0051662851456091285,-0.01665339014236189,0.04078878164997901,-0.019659291274478963,-0.01617703810506943,-0.004845236742812786
2012-07-13,0.01013537860485103,0.01697499578655215,0.014069530724556856,0.016452043279232775,0.013765356199353151,0.02182089711970181,0.00617578934083407,0.013050301250263852,0.0322679051789847,-0.002921134506586931,0.012903019389957526,-0.0008238390712160815,0.04545443405553806,0.017449846588024176,0.01677781017477953
2012-07-16,0.003206657060530693,-0.009104761493750724,-0.010897974362454432,-0.0068478974415648874,0.0019801203607916484,-0.004301577954059943,0.014028774254289056,-0.0027605723890368195,0.003243803740809348,-0.08056635838026116,0.0031847457664959666,-0.022614731184689596,-0.0012788090779674022,-0.013522408818690823,-0.0023572606221738956
2012-07-17,4.9400331435078826e-05,0.006636028260900151,0.0042591066162949165,0.031132527048684633,0.01129295817685394,0.008332172556559492,0.02118438160203695,0.019377118084290323,0.0029394931246684575,-0.005487721084794783,-0.018253967861463716,-0.014461405038728503,0.014084556130601777,0.011367150977806162,0.006867158903716364
2012-07-18,-0.0011202000943911772,0.0060852943614229105,0.0024892336315149866,0.0,0.010329651346715263,0.0004938504203022553,0.0021171301697961997,-0.005657123236310069,-0.00468916628672289,0.03631187085165255,0.05578019591385619,-0.0062362233674218,-0.049242434072668706,0.01619866627063704,0.007406764795594212
2012-07-19,0.013294177318269762,-0.002016183346673084,0.04000555707043807,-0.007294812830789699,-0.019618701139885397,0.0015427478843001996,0.005491842145997294,0.0,0.005594731265897046,-0.00377879106991319,0.009953780594084138,0.022763656251080677,-0.035856569884273215,0.018867709155091728,0.0026206272846336365
2012-07-20,-0.016310353340320494,0.0035357621298224284,0.009373475162639533,-0.008164967052352479,-0.00535496258465995,-0.0029268714338341884,-0.004201199910658704,-0.012062162023771084,-0.009956021527827708,-0.008275854176488462,-0.02880941151274119,-0.01564007523517419,-0.026170555120304195,-0.012771420698333813,-0.009148221417565328
2012-07-23,-0.0007776945944540925,0.011071762873046342,-0.009987324724907376,-0.012554157307429925,0.002550002002142948,-0.005252526083469933,-0.004219475700897535,-0.0032248231669985694,-0.010943758791468916,-0.0003477131016081936,0.013270954463992846,-0.02297722283664272,0.0028284633393498293,-0.015847544444481332,-0.010111942257315376
2012-07-24,-0.004819169927254174,-0.0059730340635285595,-0.013140966323029968,0.00375177543337446,-0.02119823630189832,-0.005746152122465431,-0.009322304277280646,-0.013404415384707491,-0.0062798733435940335,-0.010434756071671214,-0.010785811769937759,0.005629267212359901,-0.007052076110334093,-0.012487451224442503,-0.008587002851937142
2012-07-25,-0.04318404280298693,0.00150173460500036,-0.02685620999989735,0.0029068653882817763,0.020213434054141777,0.0,-0.0021381176704184934,-0.001639315462269364,-0.002106341422395852,0.03128293025593876,0.019470133603037176,-0.25015547476708266,0.004261643848155083,0.007321171444046204,0.0002238800883926917
2012-07-26,-0.00015665094616845732,0.027999956099995504,0.013637388989541144,0.029192754729150838,0.02745550596012536,0.008434909827393255,0.006858043032678562,0.01665866505413849,0.01869702347866098,-0.08503751964068518,0.0045836587946355145,-0.054246867406341104,0.014143966725365775,-0.03600925909554853,0.01649727422303915
2012-07-27,0.017882192852751055,0.017509843096731537,0.07867828478195671,0.00462682940521808,0.023140474906895525,0.008209548375307962,0.014473915380212032,0.04084920208015386,0.01095340527667199,-0.11696775824041061,0.025095253969912523,0.033502839552158825,0.01952605329345647,-0.003426951641277043,0.01843292635198579
2012-07-30,0.01686705834130353,-0.005735819171127865,-0.005182921659103945,-0.002803682983078426,0.0078083992716637685,0.0001537842770797937,-0.005035323592075702,-0.013747180366547429,-0.005563604394440369,-0.023412795062730862,-0.011127688630274468,-0.019857435077714536,-0.004104008127615577,-0.008253527116176773,0.0
2012-07-31,0.02643608203615755,-0.002404089509899121,-0.011817499150705069,-0.013252849701480218,0.013091233427616977,-0.008602651698429664,0.013918273679784487,-0.00696943077361678,-0.004416991526856373,-0.0622030478525355,0.01575380557248418,-0.01558430989583337,0.008241764530737106,-0.002079847027672055,-0.0069945747566618754
2012-08-01,-0.006467259994835439,-0.0009637619874844905,-0.0051864676516368835,-0.006512017627802069,-0.007383957980747979,-0.00821169757946505,0.00503758914522634,0.0024900984409761406,0.002661952738806095,-0.038231227946005975,-0.011078304119736204,-0.0413369710622532,-0.016348937580161982,0.018068040374025873,-0.0008714750988175757
2012-08-02,0.0016149358456982732,-0.01013045950995739,-0.005515113163820473,0.003277481888541711,-0.0026567959332570723,-0.007811430768619121,-0.0008355400414254976,-0.008356135748318838,-0.016519487744214967,-0.0402298026341692,0.0037337998275621676,-0.011559652828245448,-0.005539940498901608,-0.007508632541339155,-0.0069043020710896075
2012-08-03,0.013014065076594195,0.021442715659111045,0.018023498872952848,0.01612893545059446,0.0010653354405725235,0.03133354396392196,0.015050132834905305,0.0054661361596564095,0.0299943191307539,0.05239516911633424,0.020833631161596644,0.0007426072932772421,0.034818694957736485,0.025791281941556443,0.019832923401857716
2012-08-06,0.011125402888287228,0.00047687544581354047,-0.00417072706455246,-0.0024110843621854006,0.0007984895642640932,0.00473270466676845,-0.0008235436570551702,0.00770125664243837,-0.009901231061026361,0.03935514071602353,0.021137035673644444,0.05342229092356554,0.028263709689840155,0.005363452314286921,0.0019378746038714034
2012-08-07,-0.0026343124616042823,0.007153270409470336,0.010983373974909227,0.0032226061954463425,-0.004520191567143228,0.00623041883094122,-0.02143411147315033,-0.011014033275436153,-0.001176205049829404,-0.05474456016253537,0.009992853828168613,0.019545790046652467,0.003927032766063654,0.002333903493775935,0.005013751462498162
2012-08-08,-0.001690932131241496,-0.005208121705803426,-0.009215438397098263,0.013651781670374064,-0.00026706312483015804,0.007550425993036569,0.003790604958497923,0.001363534760360663,0.0023709632587090024,0.0,0.005653548255313723,-0.0017271551448815314,0.0,-0.004657291870673985,0.0012111435456765296
2012-08-09,0.00570312243358484,0.0023798829064556326,-0.0013652866450927226,-0.010497148801700162,-0.005343189851521601,0.00014995055622146758,0.0016787336144963305,0.004993195051574695,0.0,0.01399618364564481,0.03373205168926652,0.0019030422111092626,0.006518510964724777,-0.0020049492928481127,0.0008540991409984322
2012-08-10,0.001562553385570764,0.0018991504699297224,-0.005596877639503339,-0.006204897467691595,0.0069834535749682125,0.0005992519248954054,0.0029324536012700353,0.0065491495694995905,0.00029610780174649243,0.03793426791902266,-0.006118506751390029,0.03436376440550992,0.0025909642003396627,-0.004354287430331172,0.0016357247263809604
2012-08-13,0.013350468094710077,-0.005213410473439817,-0.0013319071036383967,0.00422970281124635,-0.0026671408758096593,-0.004343086420188547,-0.009189378361693867,-0.0033652113964219854,0.0038424429778880498,-0.00949231130393835,0.012996010751938902,0.00016683727458999265,-0.0025842684532930704,-0.00941791677075876,-0.0004967572644203333
2012-08-14,0.0026828554126923088,-0.002382033002955586,0.0032266720277682737,-0.0034096722683036873,-0.0037446701172174635,0.0037605256710733226,0.010960942369022675,-0.00022488976646040104,0.0,-0.05648153699801517,-0.014854802249784083,0.03087969306170768,0.007772029114185619,0.007810021514010668,0.0001419356883960443
2012-08-15,-0.0013616651579718697,0.0009551356306809478,0.01813972860177171,0.004024972285550987,-0.004026811497572114,-0.0013486621106127972,0.002502199028498797,-0.0078815424240114,0.00029466411226697353,0.04023560529636483,-0.007539610932499885,0.02428758086852678,0.011568457093503959,-0.0003372384245209359,0.0011363067052312381
2012-08-16,0.008734328372335565,0.0042938906457152815,0.017395337238864217,0.007215940451069658,0.0037734373613582672,0.005402010658347001,-0.0008320044954328587,-0.002723230969987389,0.00470981943190929,-0.06273584320011338,0.020718480404255057,0.016598229804970055,0.007623893833418993,0.012807736068737086,0.007378689704635288
2012-08-17,0.018496804409700474,-0.002375125351546936,-0.001573177633256373,0.004178944316946875,-0.0018794104266997014,0.0,-0.009575420183993377,-0.013655218563818128,-0.002929967542085299,-0.041268322473029584,-0.008795986269556577,-0.009640918726873449,0.008827069699091084,0.00366040879951246,0.001338199718775357
2012-08-20,0.026291344183284604,-0.0033334227001786676,-0.003400121509738785,-0.0001980847752176551,-0.007532877089012735,-0.0037313398618089577,0.005044245064264263,0.009460173546683048,0.0011751936685198139,0.0504462194746611,0.0,0.00863567199477,0.018750051645048504,0.0006633901032302436,7.010193378875762e-05
2012-08-21,-0.013665877924565417,-0.003822367509686564,-0.0037445455859896892,-0.016055561880060187,-0.00813243178536971,0.000299536213621332,-0.009201208243598269,-0.01851451186387243,0.009099319452951837,-0.042576547722748104,-0.0027303327462770977,0.02117067854163368,0.00490791148105707,0.0016564949693873565,-0.003024222767680662
2012-08-22,0.019525973042269218,-0.003357285850353997,0.0152432564531233,0.0004028854978643803,-0.0008201670542704598,0.001198092805569262,0.00042208764232176677,-0.0006981799483206652,-0.005817689634835754,0.014614477451792673,0.0020534625336388057,-0.0030488499851831774,0.0036628374475988768,-0.000992136072951455,0.0004234839440657723
2012-08-23,-0.009329224907489775,-0.006737488765580446,-0.007815657378979712,-0.009866891130110633,0.0,-0.0025428239898593885,0.0016881237496180201,-0.002563730861335989,-0.007607009497852313,5.151283886362101e-05,-0.022540735024523362,-0.02064226551482251,-0.008515587762212284,-0.013576023312884877,-0.008179512911605458
2012-08-24,0.0008903570279119588,0.007752329222634691,0.018822493776009974,0.0079315344848232,0.010667775858848039,0.005098996786491838,0.011372966022208386,0.007476657550053778,0.0035382061382676078,-0.0015946572262068859,0.02026533312083001,-0.013895400162802107,0.001227165312199796,0.0033563618703014164,0.0060431145556001375
2012-08-27,0.018787301408084156,0.0024036721643005965,-0.007406169567442333,0.0014124613131316632,-0.0021650546518580116,0.0013426736050232702,-0.0049977250936695805,-0.0016236071754344161,-0.0005878690344341964,-0.013344364619720328,-0.017123123963922793,-0.012191222822677705,-0.011029657543283111,-0.015389337594614805,0.00021214856785056746
2012-08-28,-0.0013028374499952644,-0.0019185170320131784,0.008978347855440827,0.0,-0.006238282804137851,-0.0017879581571251801,-0.0016746973792455266,-0.005110340938756841,0.002351672346907474,0.009921699104044057,-0.0041811903176914855,0.008975788931251394,-0.013630571678762249,-0.0057765145413662955,-0.0009896429487842306
2012-08-29,-0.001971091517965373,0.000480551203672297,0.004103849169186269,0.008261159467393808,0.004912533973904232,-0.0017910842464609056,0.0046122388032339146,0.005370022316348866,-0.0008798451152868259,-0.01240950202816049,0.002099591070680251,0.007783921726410181,0.005024989910450639,0.0020504763004187687,0.0007783096270366219
2012-08-30,-0.014254500186545838,-0.008645707368855726,-0.0036419615157370355,-0.012390124069825426,-0.0035305727964031197,0.00014946102531943062,-0.005008214857868176,0.0013936851622635693,-0.005869885887569426,-0.0006021629333063938,-0.01885491507796322,-0.04665817259094773,-0.011250114313493764,0.0017056265852175567,-0.007208099436170845
2012-08-31,0.002064345368774534,0.003391925673964513,0.008325884406863215,0.0010116974118650202,-0.00136275747651049,0.004634896093028029,0.0008386223353604727,-0.0016236071754344161,0.0047237998441171936,-0.0539853081639442,-0.001423834360356313,-0.012566093545954171,0.01011372009552236,-0.0020430375616248275,0.004769015535560639
2012-09-04,0.01462595645655096,-0.009657428935891832,-0.0015708526210352902,0.0038406508005777162,0.004639566723473321,0.0031254107845495316,-0.00335270334275084,0.004646055617909983,-0.00675866145396653,-0.01821909750450823,-0.053456892469514905,-0.06346293231768196,0.0012517396184141827,-0.022859102898099226,-0.0009209150259772425
2012-09-05,-0.007022581395987437,0.006826123053420341,-0.00669680351362123,0.022754978766944545,0.003260188962995292,-0.0016319794125830844,0.005887104198212034,0.004392639857848435,-0.0014796974120714346,0.04800044152285787,0.003012157491822931,-0.01734302747083416,-0.005006253998368293,-0.006634512608358456,-0.0008510903148171156
2012-09-06,0.009011679187450161,0.031961216242436974,0.020956898428920123,0.02106691700631602,0.013809907698176804,0.014118091784032005,0.017558788961287597,0.018416361963672356,0.03229671064802808,0.020452053946553805,0.030780724819973848,0.030749609489822527,0.05031456636014098,0.03796177909103471,0.02029686462876601
2012-09-07,0.006166573258820529,0.013139026119881159,0.03086956218238668,-0.002313833700555712,-0.0037393126498566076,0.004103068541540411,-0.004108866647268394,-0.004294155812183731,0.00459220975954322,0.0010548765152658124,-0.024034998726942147,0.0001765265421442841,0.0538922354625595,0.027090549604234626,0.0038952478591784967
2012-09-10,-0.026012763202898914,-0.0050946305686334625,-0.007910779007741509,-0.00425194890941849,0.003217216578846882,-0.00014571252115169742,-0.005775209198466524,0.004766670562109887,-0.011714457599276362,-0.008956800863753611,-0.008955238687524014,-0.01306042292441778,-0.0249999148862875,-0.000988631439601595,-0.005681446498131071
2012-09-11,-0.003244393422210945,0.00512071873885378,-0.005523365373486855,0.0007763677237440092,0.005344403017366162,-0.0036488743188348716,0.002904407830543798,0.0015816015902734293,-0.012720256361988702,0.03296123640811266,0.012047926119087338,0.022174565791660328,0.052446984265426266,-0.001980506324612552,0.0027872777600059795
2012-09-12,0.013926950333710053,0.013895700225081464,-0.00015644033994333117,0.002715179055721162,0.0026584229564583506,-0.0023444049805647627,-0.0041375291652722135,0.004511717048035768,0.005270897855125467,0.07725164318622046,0.01116135404152252,0.000874757602215892,-0.006643901000996655,-0.001983850477262239,0.003335462151794699
2012-09-13,0.01969288174725281,0.005938491091640241,0.018033894592107247,0.017408282235030992,0.011399888546910875,0.011894527763872675,0.007478590598315904,0.012468910232118713,0.035537242393974156,-0.010415193470454165,0.0066219902102666595,0.013808740444128498,0.047937333713931274,0.041418246248047685,0.015236245099965018
2012-09-14,0.012152604188009564,0.004087417042802466,0.00395790962975795,-0.00475299322986622,-0.023328719582391244,0.003628065110947931,-0.018556801434128523,-0.02328714620495964,0.0163150622866588,0.06213492477653593,0.011695953049470464,0.04344823514096885,0.015957551668359216,0.02608968652545962,0.004434704160901859
2012-09-17,0.012296035502926683,-0.0027134407357352064,-0.012515848032055299,-0.0038203745987125393,0.00912487050126809,0.0013010532356869664,0.009243674575033056,0.008711567827991873,-0.022142153824832644,-0.021818161010742188,-0.027456220901450834,-0.05783212482053213,-0.026178450904598694,-0.03472888657166129,-0.0033961002051511313
2012-09-18,0.0030440466890104823,0.00861622238022175,0.002907006401446699,-0.004793843566632039,0.0015957022381756225,-0.0004331948351996573,-0.0004162288907999523,0.001817907224160642,0.0031132595124179208,0.01626395790077506,0.006686178759411243,-0.01683623293605263,-0.007526639497807186,-0.0035333037762276254,-0.0008175952119533481
2012-09-19,0.00027043024282003003,0.008543509457646703,0.011323643191425203,0.015414241896885894,0.002655100894331408,0.0005781393071633278,0.006247351059531336,0.009755363693419117,-0.005360830028168229,0.06492912765446968,0.011808316232106097,0.017481314590665598,0.006500537022837705,-0.0019347655069461567,0.0005454675570057965
2012-09-20,-0.004842510770879271,0.007636948966736723,-0.003324667365619649,-0.0007590650427142798,0.004766894567533431,0.004331469487543149,0.010347388345328667,0.008537129625874051,-0.0014187590068572842,-0.030055849524366685,-0.007293981773795033,0.02980374505114236,-0.010764314655463791,-0.0025833906504292292,6.769060278455363e-05
2012-09-21,0.0019893883856891836,0.004458223659158378,-0.012806243694673536,0.0015191215050436302,0.0036903162036794335,-0.002013154918490745,0.004506133666134504,0.0004454967410350008,-0.006533656645147601,0.01195221141832259,0.004408453339576512,-0.01617299411038764,-0.008704746243781813,-0.02007789757802214,-0.0004175542470150617
2012-09-24,-0.013284111205526083,-0.007545756555285887,-0.010370148019352432,0.003413162009026749,0.004464190644934973,0.004897814923724431,0.009380343138761571,0.005121478512195132,0.0037171104646132047,-0.0905511653349157,-0.0007314034018349735,-0.024225736604894355,-0.0010976937043575274,-0.001321809636454896,-0.001508262055706644
2012-09-25,-0.024971452489586876,-0.002236091057881473,-0.009183644290552406,-0.007180615807305779,-0.004967305499153918,-0.0024368248336091858,0.003636558900329101,-0.0006646651080164379,-0.010826234506961518,-0.02453103445998095,-0.01830166185904991,-0.04593011885363707,-0.01868148222484811,-0.014228876389194678,-0.010641913845614415
2012-09-26,-0.012411853585651222,-0.009412343086701691,-0.011051304474291146,-0.011420080359323626,0.0005255659274077118,-0.004167090951577412,-0.00040266236604269423,-0.00221680193338214,-0.008640464980704587,0.016765292952469313,-0.017151533884349535,0.02472119870133649,-0.012318018400981234,-0.012555422802844163,-0.00562134822872129
